CustomerID,ReservationID,DateBooked,CancelledDate,StayFrom,StayTo,NightsCharged,Status
1638,129095,2021-07-14 19:23:57.000,NULL,2021-08-03 00:00:00.000,2021-08-27 00:00:00.000,24,active
1646,191342,2020-09-10 20:31:56.000,NULL,2021-01-24 00:00:00.000,2021-01-26 00:00:00.000,2,active
1646,180836,2022-09-25 19:42:35.000,NULL,2023-03-20 00:00:00.000,2023-04-26 00:00:00.000,37,active
1657,177316,2021-04-15 19:54:17.000,NULL,2021-05-25 00:00:00.000,2021-05-28 00:00:00.000,3,active
1668,127316,2020-08-28 18:30:22.000,NULL,2020-10-29 00:00:00.000,2020-11-23 00:00:00.000,25,active
1679,171459,2020-05-15 15:49:45.000,NULL,2020-08-25 00:00:00.000,2020-08-28 00:00:00.000,3,active
1679,128735,2021-05-08 13:25:53.000,NULL,2021-05-18 00:00:00.000,2021-05-19 00:00:00.000,1,active
1679,175790,2020-12-12 23:40:25.000,NULL,2021-08-10 00:00:00.000,2021-08-16 00:00:00.000,6,active
1679,191521,2020-09-17 13:36:01.000,NULL,2023-11-16 00:00:00.000,2023-11-19 00:00:00.000,3,active
1690,188590,2020-05-23 11:14:51.000,NULL,2020-07-21 00:00:00.000,2020-07-23 00:00:00.000,2,active
1690,172099,2020-06-13 17:30:42.000,NULL,2020-10-22 00:00:00.000,2020-12-04 00:00:00.000,43,active
1690,193575,2020-12-06 11:35:45.000,NULL,2021-01-29 00:00:00.000,2021-01-31 00:00:00.000,2,active
1701,173951,2020-10-10 18:04:27.000,NULL,2020-11-13 00:00:00.000,2020-11-18 00:00:00.000,5,active
1701,152469,2020-06-01 09:59:31.000,NULL,2021-01-29 00:00:00.000,2021-02-02 00:00:00.000,4,active
1701,136694,2022-01-02 10:38:40.000,NULL,2022-03-14 00:00:00.000,2022-04-21 00:00:00.000,38,active
1712,176764,2021-02-22 18:55:32.000,NULL,2021-03-16 00:00:00.000,2021-04-14 00:00:00.000,29,active
1712,001842,2023-03-22 12:12:30.000,NULL,2023-08-14 00:00:00.000,2023-08-18 00:00:00.000,4,active
1723,189749,2020-07-18 22:32:58.000,NULL,2021-01-25 00:00:00.000,2021-01-28 00:00:00.000,3,active
1734,152128,2020-04-04 15:23:01.000,NULL,2021-01-29 00:00:00.000,2021-02-02 00:00:00.000,4,active
1734,176340,2021-01-10 21:03:21.000,NULL,2021-02-19 00:00:00.000,2021-02-23 00:00:00.000,4,active
1734,137031,2023-02-28 16:38:18.000,NULL,2024-01-18 00:00:00.000,2024-01-24 00:00:00.000,6,active
1745,128754,2021-05-14 13:55:55.000,NULL,2021-08-03 00:00:00.000,2021-08-07 00:00:00.000,4,active
1745,180999,2022-11-13 21:08:51.000,NULL,2023-01-19 00:00:00.000,2023-01-22 00:00:00.000,3,active
1745,133050,2021-06-23 18:19:03.000,NULL,2024-01-04 00:00:00.000,2024-01-08 00:00:00.000,4,active
1753,134543,2020-04-20 11:44:13.000,NULL,2021-03-16 00:00:00.000,2021-04-22 00:00:00.000,37,active
1753,129645,2022-07-22 12:08:12.000,NULL,2022-12-21 00:00:00.000,2023-02-02 00:00:00.000,43,active
1756,195222,2021-03-10 15:22:45.000,NULL,2021-03-23 00:00:00.000,2021-03-26 00:00:00.000,3,active
1756,196587,2021-05-09 15:12:48.000,NULL,2021-07-20 00:00:00.000,2021-08-24 00:00:00.000,35,active
1756,129874,2023-03-17 11:39:46.000,NULL,2023-07-10 00:00:00.000,2023-08-22 00:00:00.000,43,active
1764,152253,2020-04-27 18:30:11.000,NULL,2020-06-10 00:00:00.000,2020-06-11 00:00:00.000,1,active
1764,173618,2020-09-20 18:08:09.000,NULL,2021-01-22 00:00:00.000,2021-01-26 00:00:00.000,4,active
1764,154446,2020-12-08 18:13:18.000,NULL,2021-02-05 00:00:00.000,2021-02-08 00:00:00.000,3,active
1767,170812,2020-04-10 18:35:38.000,NULL,2020-06-24 00:00:00.000,2020-06-26 00:00:00.000,2,active
1767,171335,2020-05-08 14:02:45.000,NULL,2020-10-08 00:00:00.000,2020-10-20 00:00:00.000,12,active
1775,128807,2021-05-25 17:24:22.000,NULL,2021-07-20 00:00:00.000,2021-08-21 00:00:00.000,32,active
1778,128399,2021-03-20 18:31:03.000,NULL,2021-05-04 00:00:00.000,2021-05-16 00:00:00.000,12,active
1786,171884,2020-06-01 14:19:28.000,NULL,2020-06-17 00:00:00.000,2020-06-20 00:00:00.000,3,active
1786,187456,2020-04-25 10:01:51.000,NULL,2020-08-11 00:00:00.000,2020-08-13 00:00:00.000,2,active
1786,195055,2021-02-27 17:26:47.000,NULL,2021-03-16 00:00:00.000,2021-05-07 00:00:00.000,52,active
1786,196451,2021-05-07 11:12:49.000,NULL,2021-07-13 00:00:00.000,2021-07-14 00:00:00.000,1,active
1789,120583,2020-05-07 14:00:23.000,NULL,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,active
1797,193441,2020-11-30 18:21:18.000,NULL,2021-01-22 00:00:00.000,2021-01-24 00:00:00.000,2,active
1797,200232,2023-01-21 12:03:18.000,NULL,2023-05-01 00:00:00.000,2023-05-12 00:00:00.000,11,active
1797,188948,2020-06-10 20:44:43.000,NULL,2023-11-16 00:00:00.000,2023-11-20 00:00:00.000,4,active
1797,133134,2021-08-13 19:13:46.000,NULL,2023-12-06 00:00:00.000,2023-12-10 00:00:00.000,4,active
1797,199868,2022-11-06 14:53:25.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
1800,188938,2020-06-10 14:24:28.000,NULL,2020-07-20 00:00:00.000,2020-07-22 00:00:00.000,2,active
1800,194576,2021-02-12 17:21:31.000,NULL,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,active
1800,127478,2020-10-03 12:02:35.000,NULL,2021-03-16 00:00:00.000,2021-05-10 00:00:00.000,55,active
1800,121317,2021-03-05 09:39:50.000,NULL,2023-12-20 00:00:00.000,2023-12-24 00:00:00.000,4,active
1808,131739,2020-07-24 11:40:59.000,NULL,2020-12-03 00:00:00.000,2020-12-07 00:00:00.000,4,active
1808,180209,2022-03-17 11:25:38.000,NULL,2022-10-12 00:00:00.000,2022-11-25 00:00:00.000,44,active
1819,153933,2020-11-03 19:29:27.000,NULL,2021-01-01 00:00:00.000,2021-01-05 00:00:00.000,4,active
1819,172720,2020-07-28 14:58:33.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
1819,179988,2022-01-09 20:23:58.000,NULL,2022-10-12 00:00:00.000,2022-11-03 00:00:00.000,22,active
1830,127068,2020-07-17 17:48:31.000,NULL,2020-10-22 00:00:00.000,2020-11-27 00:00:00.000,36,active
1830,136968,2022-11-05 15:51:29.000,NULL,2023-03-06 00:00:00.000,2023-04-21 00:00:00.000,46,active
1841,153334,2020-09-21 11:09:32.000,NULL,2021-01-01 00:00:00.000,2021-01-03 00:00:00.000,2,active
1841,127859,2020-12-19 17:05:28.000,NULL,2021-01-15 00:00:00.000,2021-01-19 00:00:00.000,4,active
1841,194130,2021-01-09 19:16:54.000,NULL,2021-01-22 00:00:00.000,2021-01-25 00:00:00.000,3,active
1841,176823,2021-02-28 15:59:19.000,NULL,2021-03-23 00:00:00.000,2021-04-17 00:00:00.000,25,active
1841,155080,2021-04-30 18:57:05.000,NULL,2021-07-20 00:00:00.000,2021-07-23 00:00:00.000,3,active
1841,155254,2021-06-07 10:56:40.000,NULL,2024-03-19 00:00:00.000,2024-06-25 00:00:00.000,98,active
1852,191530,2020-09-17 17:42:42.000,NULL,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,active
1863,174261,2020-10-23 20:13:24.000,NULL,2021-02-05 00:00:00.000,2021-02-08 00:00:00.000,3,active
1874,171284,2020-05-01 22:58:46.000,NULL,2020-08-04 00:00:00.000,2020-08-08 00:00:00.000,4,active
1874,135143,2020-09-08 19:38:00.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
1874,155575,2021-07-22 17:51:25.000,NULL,2024-01-04 00:00:00.000,2024-01-07 00:00:00.000,3,active
1885,153670,2020-10-11 10:26:35.000,NULL,2021-01-29 00:00:00.000,2021-02-01 00:00:00.000,3,active
1896,170806,2020-04-10 10:11:41.000,NULL,2020-06-17 00:00:00.000,2020-06-20 00:00:00.000,3,active
1896,153957,2020-11-02 13:19:41.000,NULL,2021-01-08 00:00:00.000,2021-01-14 00:00:00.000,6,active
1907,192393,2020-10-16 20:16:33.000,NULL,2021-01-05 00:00:00.000,2021-01-08 00:00:00.000,3,active
1907,174001,2020-10-12 15:52:36.000,NULL,2021-01-29 00:00:00.000,2021-02-10 00:00:00.000,12,active
1907,196872,2021-05-14 19:28:41.000,NULL,2021-07-20 00:00:00.000,2021-07-30 00:00:00.000,10,active
1907,199496,2022-09-29 16:25:30.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
1915,189455,2020-07-02 14:03:02.000,NULL,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,active
1915,179157,2021-08-12 18:30:50.000,NULL,2021-08-24 00:00:00.000,2021-08-27 00:00:00.000,3,active
1918,175614,2020-12-03 18:49:19.000,NULL,2020-12-24 00:00:00.000,2021-01-06 00:00:00.000,13,active
1918,136755,2022-03-30 17:15:16.000,NULL,2023-03-20 00:00:00.000,2023-05-09 00:00:00.000,50,active
1926,132140,2020-09-20 18:29:06.000,NULL,2020-12-24 00:00:00.000,2020-12-28 00:00:00.000,4,active
1929,170880,2020-04-16 14:13:49.000,NULL,2020-04-22 00:00:00.000,2020-04-24 00:00:00.000,2,active
1929,132346,2020-10-16 18:31:19.000,NULL,2020-12-17 00:00:00.000,2020-12-19 00:00:00.000,2,active
1929,176913,2021-03-08 10:34:08.000,NULL,2022-03-14 00:00:00.000,2022-04-30 00:00:00.000,47,active
1937,171950,2020-06-06 16:40:41.000,NULL,2020-09-18 00:00:00.000,2020-09-20 00:00:00.000,2,active
1937,191655,2020-09-25 19:00:41.000,NULL,2020-12-03 00:00:00.000,2020-12-10 00:00:00.000,7,active
1937,152370,2020-05-19 14:07:00.000,NULL,2021-01-01 00:00:00.000,2021-01-08 00:00:00.000,7,active
1937,177679,2021-05-07 15:01:55.000,NULL,2021-08-17 00:00:00.000,2021-08-21 00:00:00.000,4,active
1940,154691,2021-01-20 14:12:45.000,NULL,2021-02-05 00:00:00.000,2021-02-11 00:00:00.000,6,active
1940,128029,2021-01-18 17:38:14.000,NULL,2021-03-02 00:00:00.000,2021-03-14 00:00:00.000,12,active
1948,132488,2020-11-14 16:56:13.000,NULL,2021-01-01 00:00:00.000,2021-01-05 00:00:00.000,4,active
1948,153824,2020-10-23 09:12:05.000,NULL,2021-01-08 00:00:00.000,2021-01-11 00:00:00.000,3,active
1948,188525,2020-05-16 12:26:08.000,NULL,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,active
1948,192332,2020-10-15 10:53:11.000,NULL,2021-01-29 00:00:00.000,2021-03-09 00:00:00.000,39,active
1948,129443,2022-01-01 09:49:02.000,NULL,2022-12-21 00:00:00.000,2023-02-17 00:00:00.000,58,active
1951,177552,2021-04-30 14:23:26.000,NULL,2021-08-17 00:00:00.000,2021-08-22 00:00:00.000,5,active
1951,180072,2022-02-05 14:22:36.000,NULL,2022-02-28 00:00:00.000,2022-03-12 00:00:00.000,12,active
1959,131925,2020-08-26 15:03:46.000,NULL,2020-11-27 00:00:00.000,2020-11-29 00:00:00.000,2,active
1959,153875,2020-10-25 19:49:00.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
1959,194242,2021-01-18 12:00:42.000,NULL,2021-03-09 00:00:00.000,2021-04-23 00:00:00.000,45,active
1959,133104,2021-07-22 14:16:40.000,NULL,2023-12-06 00:00:00.000,2023-12-10 00:00:00.000,4,active
1962,189435,2020-06-30 12:04:35.000,NULL,2021-02-04 00:00:00.000,2021-02-06 00:00:00.000,2,active
1962,129699,2022-09-04 17:03:41.000,NULL,2022-10-12 00:00:00.000,2022-11-03 00:00:00.000,22,active
1970,174615,2020-11-08 16:27:12.000,NULL,2021-01-22 00:00:00.000,2021-01-26 00:00:00.000,4,active
1973,131407,2020-04-23 11:02:42.000,NULL,2020-07-07 00:00:00.000,2020-10-25 00:00:00.000,110,active
1981,131984,2020-08-28 17:39:54.000,NULL,2020-12-03 00:00:00.000,2020-12-07 00:00:00.000,4,active
1981,136804,2022-06-19 16:16:42.000,NULL,2023-03-20 00:00:00.000,2023-05-09 00:00:00.000,50,active
2003,188874,2020-06-06 15:42:57.000,NULL,2021-01-10 00:00:00.000,2021-01-13 00:00:00.000,3,active
2003,196597,2021-06-12 20:15:05.000,NULL,2023-10-25 00:00:00.000,2023-12-20 00:00:00.000,56,active
2025,172875,2020-08-02 23:18:09.000,NULL,2021-01-15 00:00:00.000,2021-01-18 00:00:00.000,3,active
2036,188006,2020-05-09 16:59:03.000,NULL,2020-10-08 00:00:00.000,2020-10-10 00:00:00.000,2,active
2036,153389,2020-09-25 20:38:30.000,NULL,2021-01-01 00:00:00.000,2021-01-03 00:00:00.000,2,active
2036,136228,2021-05-16 18:35:12.000,NULL,2021-09-02 00:00:00.000,2021-09-05 00:00:00.000,3,active
2047,129630,2022-06-29 19:02:59.000,NULL,2022-10-12 00:00:00.000,2022-11-19 00:00:00.000,38,active
2047,200224,2023-01-05 18:28:31.000,NULL,2023-08-28 00:00:00.000,2023-09-11 00:00:00.000,14,active
2049,152202,2020-04-17 19:21:03.000,NULL,2020-10-01 00:00:00.000,2020-10-03 00:00:00.000,2,active
2049,187947,2020-05-08 17:44:45.000,NULL,2021-01-15 00:00:00.000,2021-01-17 00:00:00.000,2,active
2049,154004,2020-11-04 18:41:10.000,NULL,2021-01-29 00:00:00.000,2021-02-02 00:00:00.000,4,active
2049,128582,2021-04-28 11:31:01.000,NULL,2022-03-14 00:00:00.000,2022-04-28 00:00:00.000,45,active
2068,198830,2021-10-01 19:20:50.000,NULL,2023-12-06 00:00:00.000,2023-12-07 00:00:00.000,1,active
2087,171442,2020-05-15 10:24:09.000,NULL,2020-06-17 00:00:00.000,2020-06-19 00:00:00.000,2,active
2087,172533,2020-07-15 21:10:43.000,NULL,2020-08-11 00:00:00.000,2020-08-15 00:00:00.000,4,active
2087,192637,2020-10-25 15:44:30.000,NULL,2021-01-08 00:00:00.000,2021-01-10 00:00:00.000,2,active
2087,154037,2020-11-07 10:50:23.000,NULL,2021-01-22 00:00:00.000,2021-01-25 00:00:00.000,3,active
2087,154680,2021-01-18 14:46:09.000,NULL,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,active
2090,173666,2020-09-23 19:51:33.000,NULL,2020-11-13 00:00:00.000,2020-11-29 00:00:00.000,16,active
2090,188776,2020-06-02 22:49:32.000,NULL,2021-01-02 00:00:00.000,2021-01-05 00:00:00.000,3,active
2090,127919,2021-01-03 18:19:39.000,NULL,2021-01-22 00:00:00.000,2021-01-27 00:00:00.000,5,active
2090,194376,2021-01-30 16:55:13.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
2090,176664,2021-02-08 16:38:47.000,NULL,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,active
2090,181554,2023-03-09 18:21:42.000,NULL,2023-07-10 00:00:00.000,2023-08-13 00:00:00.000,34,active
2109,152792,2020-07-21 12:30:11.000,NULL,2021-01-08 00:00:00.000,2021-01-12 00:00:00.000,4,active
2112,193861,2020-12-25 18:03:53.000,NULL,2021-02-12 00:00:00.000,2021-02-14 00:00:00.000,2,active
2112,176548,2021-01-26 21:24:24.000,NULL,2021-02-26 00:00:00.000,2021-02-28 00:00:00.000,2,active
2112,180196,2022-03-15 16:19:09.000,NULL,2023-07-31 00:00:00.000,2023-08-02 00:00:00.000,2,active
2128,187559,2020-04-30 12:09:57.000,NULL,2021-01-24 00:00:00.000,2021-02-01 00:00:00.000,8,active
2131,186947,2020-03-28 15:01:59.000,NULL,2020-04-22 00:00:00.000,2020-04-30 00:00:00.000,8,active
2131,176576,2021-01-30 16:02:36.000,NULL,2022-10-12 00:00:00.000,2022-11-25 00:00:00.000,44,active
2134,127637,2020-11-09 14:23:10.000,NULL,2020-12-24 00:00:00.000,2021-01-01 00:00:00.000,8,active
2134,193694,2020-12-14 18:56:15.000,NULL,2021-01-22 00:00:00.000,2021-01-30 00:00:00.000,8,active
2134,193427,2020-11-30 14:22:56.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
2150,189291,2020-06-25 16:16:54.000,NULL,2020-08-04 00:00:00.000,2020-08-06 00:00:00.000,2,active
2150,154280,2020-11-22 14:18:42.000,NULL,2021-01-01 00:00:00.000,2021-01-04 00:00:00.000,3,active
2150,195970,2021-04-14 09:41:31.000,NULL,2021-06-09 00:00:00.000,2021-06-11 00:00:00.000,2,active
2150,199820,2022-09-30 15:26:40.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
2153,154639,2021-01-10 13:48:42.000,NULL,2021-01-22 00:00:00.000,2021-03-11 00:00:00.000,48,active
2153,192694,2020-10-26 17:48:27.000,NULL,2024-03-26 00:00:00.000,2024-03-28 00:00:00.000,2,active
2156,173332,2020-08-27 21:16:04.000,NULL,2020-10-01 00:00:00.000,2020-10-02 00:00:00.000,1,active
2156,127318,2020-08-28 18:46:06.000,NULL,2020-10-22 00:00:00.000,2020-11-27 00:00:00.000,36,active
2156,120775,2020-08-02 16:47:32.000,NULL,2020-12-24 00:00:00.000,2020-12-26 00:00:00.000,2,active
2156,134731,2020-06-05 14:47:56.000,NULL,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,active
2172,170796,2020-04-09 16:28:58.000,NULL,2020-06-24 00:00:00.000,2020-06-26 00:00:00.000,2,active
2175,154152,2020-11-15 10:54:48.000,NULL,2021-01-22 00:00:00.000,2021-01-25 00:00:00.000,3,active
2178,153190,2020-09-11 14:55:15.000,NULL,2020-10-15 00:00:00.000,2020-10-21 00:00:00.000,6,active
2178,153566,2020-10-03 17:15:58.000,NULL,2020-12-10 00:00:00.000,2020-12-13 00:00:00.000,3,active
2178,192308,2020-10-14 14:50:05.000,NULL,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,active
2178,178261,2021-06-10 18:50:27.000,NULL,2024-03-05 00:00:00.000,2024-03-07 00:00:00.000,2,active
2194,188668,2020-05-29 10:48:30.000,NULL,2020-06-17 00:00:00.000,2020-06-20 00:00:00.000,3,active
2194,174628,2020-11-08 21:36:27.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
2197,132593,2020-12-13 17:49:36.000,NULL,2020-12-17 00:00:00.000,2021-01-09 00:00:00.000,23,active
2200,153697,2020-10-11 20:00:10.000,NULL,2021-01-01 00:00:00.000,2021-01-05 00:00:00.000,4,active
2200,173291,2020-08-27 13:15:42.000,NULL,2021-03-30 00:00:00.000,2021-04-12 00:00:00.000,13,active
2200,196881,2021-05-14 19:56:51.000,NULL,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,2,active
2216,127698,2020-11-22 11:47:13.000,NULL,2020-12-17 00:00:00.000,2020-12-19 00:00:00.000,2,active
2216,188210,2020-05-11 21:12:25.000,NULL,2021-01-25 00:00:00.000,2021-01-27 00:00:00.000,2,active
2219,126570,2020-05-06 10:42:42.000,NULL,2020-06-17 00:00:00.000,2020-06-23 00:00:00.000,6,active
2219,153945,2020-10-30 19:56:31.000,NULL,2021-01-01 00:00:00.000,2021-01-04 00:00:00.000,3,active
2219,128465,2021-04-02 17:34:41.000,NULL,2021-07-06 00:00:00.000,2021-07-09 00:00:00.000,3,active
2219,181160,2022-12-18 17:31:07.000,NULL,2023-02-02 00:00:00.000,2023-02-09 00:00:00.000,7,active
2219,195614,2021-03-25 15:51:49.000,NULL,2023-09-21 00:00:00.000,2023-09-25 00:00:00.000,4,active
2222,188378,2020-05-14 14:02:20.000,NULL,2020-08-17 00:00:00.000,2020-08-18 00:00:00.000,1,active
2222,176138,2020-12-27 09:53:46.000,NULL,2021-03-16 00:00:00.000,2021-04-30 00:00:00.000,45,active
2222,195974,2021-04-14 10:03:51.000,NULL,2021-06-09 00:00:00.000,2021-06-11 00:00:00.000,2,active
2238,172935,2020-08-08 17:41:42.000,NULL,2020-09-18 00:00:00.000,2020-09-20 00:00:00.000,2,active
2238,171041,2020-04-27 10:26:47.000,NULL,2020-09-25 00:00:00.000,2020-09-27 00:00:00.000,2,active
2238,191802,2020-09-28 18:27:00.000,NULL,2020-11-13 00:00:00.000,2020-12-20 00:00:00.000,37,active
2241,192307,2020-10-14 14:48:25.000,NULL,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,active
2241,196840,2021-05-14 15:16:38.000,NULL,2021-07-13 00:00:00.000,2021-07-14 00:00:00.000,1,active
2241,176654,2021-02-07 20:10:06.000,NULL,2021-08-17 00:00:00.000,2021-08-27 00:00:00.000,10,active
2241,199133,2022-05-09 16:33:44.000,NULL,2023-10-25 00:00:00.000,2023-11-16 00:00:00.000,22,active
2260,175937,2020-12-19 16:34:37.000,NULL,2021-01-29 00:00:00.000,2021-02-06 00:00:00.000,8,active
2260,181097,2022-12-03 16:00:53.000,NULL,2022-12-07 00:00:00.000,2022-12-10 00:00:00.000,3,active
2263,176451,2021-01-19 19:41:47.000,NULL,2021-02-12 00:00:00.000,2021-02-13 00:00:00.000,1,active
2263,181179,2022-12-24 09:19:17.000,NULL,2023-01-19 00:00:00.000,2023-01-22 00:00:00.000,3,active
2279,175119,2020-11-23 10:53:53.000,NULL,2021-02-19 00:00:00.000,2021-02-22 00:00:00.000,3,active
2279,194203,2021-01-16 13:16:24.000,NULL,2021-03-02 00:00:00.000,2021-03-04 00:00:00.000,2,active
2279,136953,2022-09-29 17:44:19.000,NULL,2023-03-13 00:00:00.000,2023-03-25 00:00:00.000,12,active
2279,129672,2022-08-05 18:00:28.000,NULL,2023-07-10 00:00:00.000,2023-08-01 00:00:00.000,22,active
2282,175074,2020-11-21 16:08:20.000,NULL,2021-01-29 00:00:00.000,2021-01-31 00:00:00.000,2,active
2285,175187,2020-11-24 18:45:07.000,NULL,2021-02-05 00:00:00.000,2021-02-09 00:00:00.000,4,active
2285,175035,2020-11-20 19:09:24.000,NULL,2021-02-19 00:00:00.000,2021-02-22 00:00:00.000,3,active
2301,174872,2020-11-16 16:52:57.000,NULL,2021-01-08 00:00:00.000,2021-01-10 00:00:00.000,2,active
2301,180057,2022-01-30 20:17:38.000,NULL,2022-07-11 00:00:00.000,2022-07-19 00:00:00.000,8,active
2304,129595,2022-05-12 16:56:10.000,NULL,2022-08-01 00:00:00.000,2022-08-26 00:00:00.000,25,active
2304,178388,2021-06-17 14:39:53.000,NULL,2022-10-12 00:00:00.000,2022-11-16 00:00:00.000,35,active
2323,153302,2020-09-19 10:03:52.000,NULL,2021-01-29 00:00:00.000,2021-02-02 00:00:00.000,4,active
2323,175833,2020-12-13 18:49:10.000,NULL,2021-02-05 00:00:00.000,2021-02-07 00:00:00.000,2,active
2323,128314,2021-03-06 14:29:59.000,NULL,2021-07-06 00:00:00.000,2021-07-12 00:00:00.000,6,active
2323,180982,2022-11-07 19:25:32.000,NULL,2023-01-05 00:00:00.000,2023-01-31 00:00:00.000,26,active
2323,193637,2020-12-11 15:25:26.000,NULL,2024-01-11 00:00:00.000,2024-01-13 00:00:00.000,2,active
2326,192905,2020-11-07 17:44:48.000,NULL,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,active
2326,191753,2020-09-27 20:02:22.000,NULL,2021-01-28 00:00:00.000,2021-01-31 00:00:00.000,3,active
2326,136227,2021-05-16 17:24:26.000,NULL,2021-08-03 00:00:00.000,2021-08-09 00:00:00.000,6,active
2326,200106,2022-10-21 18:04:45.000,NULL,2023-06-06 00:00:00.000,2023-11-09 00:00:00.000,156,active
2326,132971,2021-05-21 17:10:42.000,NULL,2023-11-23 00:00:00.000,2023-11-25 00:00:00.000,2,active
2329,153607,2020-10-04 21:56:00.000,NULL,2020-12-03 00:00:00.000,2021-01-01 00:00:00.000,29,active
2329,176368,2021-01-11 16:00:34.000,NULL,2021-03-30 00:00:00.000,2021-04-04 00:00:00.000,5,active
2345,174970,2020-11-20 10:49:12.000,NULL,2021-02-26 00:00:00.000,2021-02-28 00:00:00.000,2,active
2345,121222,2021-02-15 20:03:21.000,NULL,2021-06-22 00:00:00.000,2021-06-24 00:00:00.000,2,active
2345,176787,2021-02-27 20:22:17.000,NULL,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,0,active
2345,199924,2022-09-30 15:14:40.000,NULL,2024-01-18 00:00:00.000,2024-01-22 00:00:00.000,4,active
2348,170887,2020-04-16 17:13:35.000,NULL,2020-06-10 00:00:00.000,2020-06-11 00:00:00.000,1,active
2348,120720,2020-07-28 11:39:30.000,NULL,2020-12-24 00:00:00.000,2020-12-26 00:00:00.000,2,active
2348,191351,2020-09-11 11:40:03.000,NULL,2021-01-13 00:00:00.000,2021-01-16 00:00:00.000,3,active
2348,176222,2021-01-02 20:51:13.000,NULL,2021-03-23 00:00:00.000,2021-03-24 00:00:00.000,1,active
2351,173401,2020-08-28 19:09:15.000,NULL,2020-12-17 00:00:00.000,2021-01-22 00:00:00.000,36,active
2351,176827,2021-02-28 16:45:03.000,NULL,2021-08-17 00:00:00.000,2021-08-21 00:00:00.000,4,active
2370,188763,2020-06-01 10:06:27.000,NULL,2021-01-14 00:00:00.000,2021-01-16 00:00:00.000,2,active
2370,192770,2020-10-29 17:14:38.000,NULL,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,active
2370,189647,2020-07-13 19:45:30.000,NULL,2021-01-30 00:00:00.000,2021-02-02 00:00:00.000,3,active
2370,175490,2020-11-30 17:51:54.000,NULL,2021-02-12 00:00:00.000,2021-02-15 00:00:00.000,3,active
2370,180021,2022-01-22 21:41:31.000,NULL,2022-03-14 00:00:00.000,2022-04-26 00:00:00.000,43,active
2370,180717,2022-08-10 11:04:00.000,NULL,2022-11-24 00:00:00.000,2022-12-07 00:00:00.000,13,active
2370,180291,2022-03-30 17:12:56.000,NULL,2024-03-12 00:00:00.000,2024-03-24 00:00:00.000,12,active
2373,126509,2020-04-30 17:30:34.000,NULL,2020-06-24 00:00:00.000,2020-06-29 00:00:00.000,5,active
2373,171378,2020-05-12 13:14:46.000,NULL,2020-08-04 00:00:00.000,2020-08-12 00:00:00.000,8,active
2373,134736,2020-06-07 09:22:38.000,NULL,2021-01-22 00:00:00.000,2021-01-25 00:00:00.000,3,active
2373,121322,2021-03-05 20:50:33.000,NULL,2021-06-21 00:00:00.000,2021-06-23 00:00:00.000,2,active
2373,178461,2021-06-19 12:12:42.000,NULL,2022-10-12 00:00:00.000,2022-12-08 00:00:00.000,57,active
2389,134768,2020-06-22 16:18:11.000,NULL,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,active
2389,199473,2022-10-29 14:53:48.000,NULL,2024-01-18 00:00:00.000,2024-01-23 00:00:00.000,5,active
2392,126581,2020-05-07 08:49:50.000,NULL,2020-10-22 00:00:00.000,2020-11-22 00:00:00.000,31,active
2395,135217,2020-09-18 14:08:09.000,NULL,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,active
2395,002200,2023-03-24 21:39:31.000,NULL,2023-07-31 00:00:00.000,2023-08-07 00:00:00.000,7,active
2411,152991,2020-08-19 12:19:36.000,NULL,2021-01-01 00:00:00.000,2021-01-05 00:00:00.000,4,active
2411,193144,2020-11-17 17:56:33.000,NULL,2021-01-17 00:00:00.000,2021-01-20 00:00:00.000,3,active
2411,196624,2021-05-10 14:48:26.000,NULL,2023-10-04 00:00:00.000,2023-10-06 00:00:00.000,2,active
